code10,univtxt
1285460910,三重大 工 総合／電気電 前
1285460920,三重大 工 総合／電気電 後
1285461010,三重大 工 総合／応用化 前
1285461020,三重大 工 総合／応用化 後
1285461110,三重大 工 総合／建築学 前
1285461120,三重大 工 総合／建築学 後
1285461210,三重大 工 総合／情報工 前
1285461220,三重大 工 総合／情報工 後
1285461310,三重大 工 総合／電子情 前
1285461320,三重大 工 総合／電子情 後
1285550010,三重大 医  前
1285550020,三重大 医  後
1285550111,三重大 医 医 前
1285550112,三重大 医 医 前
1285550120,三重大 医 医 後
1285550210,三重大 医 看護 前
1285550220,三重大 医 看護 後
1285740010,三重大 生物資源  前
1285740020,三重大 生物資源  後
1285740710,三重大 生物資源 生物／生物資 前
1285740810,三重大 生物資源 生物／農林環 前
1285740820,三重大 生物資源 生物／農林環 後
1285740910,三重大 生物資源 生物／海洋生 前
1285740920,三重大 生物資源 生物／海洋生 後
1285741010,三重大 生物資源 生物／生命化 前
1285741020,三重大 生物資源 生物／生命化 後
1290180010,滋賀大 経済  前
1290180020,滋賀大 経済  後
1290180711,滋賀大 経済 総合経済 前
1290180712,滋賀大 経済 総合経済 前
1290180713,滋賀大 経済 総合経済 前
1290180714,滋賀大 経済 総合経済 前
1290180721,滋賀大 経済 総合経済 後
1290180722,滋賀大 経済 総合経済 後
1290180723,滋賀大 経済 総合経済 後
1290180724,滋賀大 経済 総合経済 後
1290300010,滋賀大 教育  前
1290300020,滋賀大 教育  後
1290303810,滋賀大 教育 学校／障害児 前
1290305611,滋賀大 教育 学校教育 前
1290305612,滋賀大 教育 学校教育 前
1290305615,滋賀大 教育 学校教育 前
1290305616,滋賀大 教育 学校教育 前
1290305617,滋賀大 教育 学校教育 前
1290305620,滋賀大 教育 学校教育 後
1290370010,滋賀大 データサ  前
1290370020,滋賀大 データサ  後
1290370110,滋賀大 データサ データサイエ 前
1290370121,滋賀大 データサ データサイエ 後
1290370122,滋賀大 データサ データサイエ 後
1295550010,滋賀医大 医  前
1295550111,滋賀医大 医 医 前
1295550112,滋賀医大 医 医 前
1295550211,滋賀医大 医 看護 前
1295550212,滋賀医大 医 看護 前
1300010010,京都大 文  前
1300010110,京都大 文 人文 前
1300120010,京都大 法  前
1300180010,京都大 経済  前
1300180311,京都大 経済 経済経営 前
1300180313,京都大 経済 経済経営 前
1300300010,京都大 教育  前
1300300411,京都大 教育 教育科学 前
1300300412,京都大 教育 教育科学 前
1300370010,京都大 総合人間  前
1300370711,京都大 総合人間 総合人間 前
1300370712,京都大 総合人間 総合人間 前
1300420010,京都大 理  前
1300420110,京都大 理 理 前
1300460010,京都大 工  前
1300460210,京都大 工 建築 前
1300460410,京都大 工 理工化 前
1300460710,京都大 工 情報 前
1300460910,京都大 工 電気電子工 前
1300461110,京都大 工 物理工 前
1300461210,京都大 工 地球工 前
1300550010,京都大 医  前
1300550110,京都大 医 医 前
1300550210,京都大 医 人間健康科学 前
1300610010,京都大 薬  前
1300720010,京都大 農  前
1300721110,京都大 農 資源生物科学 前
1300721210,京都大 農 応用生命科学 前
1300721310,京都大 農 地域環境工 前
1300721410,京都大 農 食料・環境経 前
1300721510,京都大 農 森林科学 前
1300721610,京都大 農 食品生物科学 前
1305300010,京都教育大 教育  前
1305300020,京都教育大 教育  後
1305308110,京都教育大 教育 学校／教育学 前
1305308210,京都教育大 教育 学校／幼児教 前
1305308220,京都教育大 教育 学校／幼児教 後
1305308310,京都教育大 教育 学校／発達障 前
1305308320,京都教育大 教育 学校／発達障 後
1305308410,京都教育大 教育 学校／国語 前
1305308510,京都教育大 教育 学校／社会 前
1305308520,京都教育大 教育 学校／社会 後
1305308610,京都教育大 教育 学校／英語 前
1305308620,京都教育大 教育 学校／英語 後
1305308710,京都教育大 教育 学校／数学 前
1305308720,京都教育大 教育 学校／数学 後
1305308810,京都教育大 教育 学校／理科 前
1305308820,京都教育大 教育 学校／理科 後
1305308910,京都教育大 教育 学校／技術 前
1305309010,京都教育大 教育 学校／家庭 前
1305309110,京都教育大 教育 学校／美術 前
1305309120,京都教育大 教育 学校／美術 後
1305309210,京都教育大 教育 学校／書道 前
1305309310,京都教育大 教育 学校／音楽 前
1305309320,京都教育大 教育 学校／音楽 後
1305309410,京都教育大 教育 学校／体育 前
1305309420,京都教育大 教育 学校／体育 後
1310490010,京都工芸繊維大 工芸科学  前
1310491910,京都工芸繊維大 工芸科学 生物／一般プ 前
1310492010,京都工芸繊維大 工芸科学 化学／一般プ 前
1310492110,京都工芸繊維大 工芸科学 電子／一般プ 前
1310492210,京都工芸繊維大 工芸科学 情報／一般プ 前
1310492310,京都工芸繊維大 工芸科学 機械／一般プ 前
1310492510,京都工芸繊維大 工芸科学 デザ／一般プ 前
1310492610,京都工芸繊維大 工芸科学 生物／地域創 前
1310492710,京都工芸繊維大 工芸科学 化学／地域創 前
1310492810,京都工芸繊維大 工芸科学 電子／地域創 前
1310492910,京都工芸繊維大 工芸科学 情報／地域創 前
1310493010,京都工芸繊維大 工芸科学 機械／地域創 前
1310493210,京都工芸繊維大 工芸科学 デザ／地域創 前
1315010010,大阪大 文  前
1315010110,大阪大 文 人文 前
1315080010,大阪大 外国語  前
1315080210,大阪大 外国語 外国／中国語 前
1315080310,大阪大 外国語 外国／朝鮮語 前
1315080410,大阪大 外国語 外国／モンゴ 前
1315080510,大阪大 外国語 外国／インド 前
1315080610,大阪大 外国語 外国／フィリ 前
1315080710,大阪大 外国語 外国／タイ語 前
1315080810,大阪大 外国語 外国／ベトナ 前
1315080910,大阪大 外国語 外国／ビルマ 前
1315081010,大阪大 外国語 外国／ヒンデ 前
1315081110,大阪大 外国語 外国／ウルド 前
1315081210,大阪大 外国語 外国／アラビ 前
1315081310,大阪大 外国語 外国／ペルシ 前
1315081410,大阪大 外国語 外国／トルコ 前
1315081510,大阪大 外国語 外国／スワヒ 前
1315081610,大阪大 外国語 外国／ロシア 前
1315081710,大阪大 外国語 外国／ハンガ 前
1315081810,大阪大 外国語 外国／デンマ 前
1315081910,大阪大 外国語 外国／スウェ 前
1315082010,大阪大 外国語 外国／ドイツ 前
1315082110,大阪大 外国語 外国／英語 前
1315082210,大阪大 外国語 外国／フラン 前
1315082310,大阪大 外国語 外国／イタリ 前
1315082410,大阪大 外国語 外国／スペイ 前
1315082510,大阪大 外国語 外国／ポルト 前
1315082610,大阪大 外国語 外国／日本語 前
1315120010,大阪大 法  前
1315120110,大阪大 法 法 前
1315120210,大阪大 法 国際公共政策 前
1315180010,大阪大 経済  前
1315180310,大阪大 経済 経済・経営 前
1315370010,大阪大 人間科学  前
1315370110,大阪大 人間科学 人間科学 前
1315420010,大阪大 理  前
1315420110,大阪大 理 化学 前
1315420310,大阪大 理 数学 前
1315420510,大阪大 理 物理 前
1315420610,大阪大 理 生物／生物科 前
1315420710,大阪大 理 生物／生命理 前
1315460010,大阪大 工  前
1315460210,大阪大 工 応用自然科学 前
1315461510,大阪大 工 応用理工 前
1315461610,大阪大 工 地球総合工 前
1315461710,大阪大 工 電子情報工 前
1315461810,大阪大 工 環境・エネル 前
1315470010,大阪大 基礎工  前
1315470510,大阪大 基礎工 情報科学 前
1315470910,大阪大 基礎工 化学応用科学 前
1315471010,大阪大 基礎工 システム科学 前
1315471110,大阪大 基礎工 電子物理科学 前
1315550010,大阪大 医  前
1315550110,大阪大 医 医 前
1315550210,大阪大 医 保健／看護学 前
1315550310,大阪大 医 保健／検査技 前
1315550410,大阪大 医 保健／放射線 前
1315580010,大阪大 歯  前
1315580110,大阪大 歯 歯 前
1315610010,大阪大 薬  前
1315610310,大阪大 薬 薬 前
1325300010,大阪教育大 教育  前
1325300020,大阪教育大 教育  後
1325302110,大阪教育大 教育 学校／特別支 前
1325302120,大阪教育大 教育 学校／特別支 後
1325303010,大阪教育大 教育 教育／国際協 前
1325303110,大阪教育大 教育 教育／日本語 前
1325303410,大阪教育大 教育 学校／幼児教 前
1325303610,大阪教育大 教育 学校／小学校 前
1325303710,大阪教育大 教育 学校／教育探 前
1325303720,大阪教育大 教育 学校／教育探 後
1325303911,大阪教育大 教育 学校／ＩＣＴ 前
1325303912,大阪教育大 教育 学校／ＩＣＴ 前
1325303921,大阪教育大 教育 学校／ＩＣＴ 後
1325303922,大阪教育大 教育 学校／ＩＣＴ 後
1325304110,大阪教育大 教育 学校／国語 前
1325304120,大阪教育大 教育 学校／国語 後
1325304210,大阪教育大 教育 学校／英語 前
1325304310,大阪教育大 教育 養護教諭 前
1325304320,大阪教育大 教育 養護教諭 後
1325304510,大阪教育大 教育 教育／数理知 前
1325304520,大阪教育大 教育 教育／数理知 後
1325304710,大阪教育大 教育 学校／社会科 前
1325304810,大阪教育大 教育 学校／数学 前
1325304820,大阪教育大 教育 学校／数学 後
1325304910,大阪教育大 教育 学校／理科 前
1325305010,大阪教育大 教育 学校／技術 前
1325305020,大阪教育大 教育 学校／技術 後
1325305110,大阪教育大 教育 学校／家政 前
1325305120,大阪教育大 教育 学校／家政 後
1325305210,大阪教育大 教育 学校／保健体 前
1325305220,大阪教育大 教育 学校／保健体 後
1325305310,大阪教育大 教育 学校／音楽 前
1325305411,大阪教育大 教育 学校／美・書 前
1325305412,大阪教育大 教育 学校／美・書 前
1325305421,大阪教育大 教育 学校／美・書 後
1325305422,大阪教育大 教育 学校／美・書 後
1325306110,大阪教育大 教育 教育／環境安 前
1325306120,大阪教育大 教育 教育／環境安 後
1325306210,大阪教育大 教育 教育／心理科 前
1325306220,大阪教育大 教育 教育／心理科 後
1325306310,大阪教育大 教育 教育／スポー 前
1325306320,大阪教育大 教育 教育／スポー 後
1325306411,大阪教育大 教育 教育／芸術表 前
1325306412,大阪教育大 教育 教育／芸術表 前
1325306421,大阪教育大 教育 教育／芸術表 後
1325306422,大阪教育大 教育 教育／芸術表 後
1325310010,大阪教育大 教育夜  前
1325310020,大阪教育大 教育夜  後
1325310210,大阪教育大 教育夜 学校／小学校 前
1325310220,大阪教育大 教育夜 学校／小学校 後
1330010010,神戸大 文  前
1330010020,神戸大 文  後
1330010410,神戸大 文 人文 前
1330010420,神戸大 文 人文 後
1330120010,神戸大 法  前
1330120020,神戸大 法  後
1330120110,神戸大 法 法律 前
1330120120,神戸大 法 法律 後
1330180010,神戸大 経済  前
1330180111,神戸大 経済 経済 前
1330180112,神戸大 経済 経済 前
1330180113,神戸大 経済 経済 前
1330190010,神戸大 経営  前
1330190210,神戸大 経営 経営 前
1330340010,神戸大 国際人間  前
1330340020,神戸大 国際人間  後
